thesis gbc, operation = add, graph nodes = 1000, graph edges 5852, edge stream size = 100, groups size = 10, number of groups = 10
1, 51.31383395195007
2, 77.47473883628845
3, 102.80723690986633
4, 128.00605010986328
5, 153.4689404964447
6, 178.70893120765686
7, 204.92846059799194
8, 230.39323091506958
9, 255.8620216846466
10, 281.6171817779541
11, 307.44353890419006
12, 332.5811040401459
13, 358.0131502151489
14, 384.346079826355
15, 409.73077487945557
16, 435.70454835891724
17, 461.3070435523987
18, 486.85548424720764
19, 513.2892332077026
20, 538.7474904060364
21, 564.4214787483215
22, 590.0910353660583
23, 615.5201570987701
24, 641.4152047634125
25, 667.0657985210419
26, 692.3824632167816
27, 718.0582888126373
28, 743.6602368354797
29, 769.1655082702637
30, 794.3745565414429
31, 820.0139918327332
32, 845.5609900951385
33, 871.9471707344055
34, 897.0575394630432
35, 922.2758123874664
36, 948.0197017192841
37, 973.6397607326508
38, 1000.0857591629028
39, 1026.8311884403229
40, 1052.9405076503754
41, 1078.7636551856995
42, 1104.1997640132904
43, 1130.139809846878
44, 1155.8907234668732
45, 1181.3945162296295
46, 1207.3395879268646
47, 1232.783787727356
48, 1258.6843011379242
49, 1284.5261504650116
50, 1310.4200596809387
51, 1336.4627702236176
52, 1362.091757774353
53, 1387.984573841095
54, 1414.0082566738129
55, 1440.5249707698822
56, 1466.4696180820465
57, 1492.6143658161163
58, 1519.0795934200287
59, 1545.212295293808
60, 1571.4831745624542
61, 1597.211716890335
62, 1623.5197684764862
63, 1649.255474805832
64, 1674.759165763855
65, 1701.0615758895874
66, 1727.4237461090088
67, 1754.161185503006
68, 1780.1404604911804
69, 1806.0846962928772
70, 1832.4188799858093
71, 1858.2889370918274
72, 1884.3932836055756
73, 1910.334926366806
74, 1936.1532695293427
75, 1962.2529258728027
76, 1988.882206916809
77, 2014.7550666332245
78, 2040.5264191627502
79, 2066.465438604355
80, 2092.841979265213
81, 2119.2630586624146
82, 2144.9856462478638
83, 2170.988647699356
84, 2197.0090305805206
85, 2222.9723682403564
86, 2248.6980431079865
87, 2274.726799964905
88, 2300.7781586647034
89, 2327.092378616333
90, 2353.1168694496155
91, 2378.890017271042
92, 2405.0226266384125
93, 2430.791661977768
94, 2456.749885082245
95, 2483.3011317253113
96, 2509.161539077759
97, 2535.014940261841
98, 2561.1302523612976
99, 2587.4912576675415
100, 2613.622820854187
